tof,bin_width,counts,dcounts
409.7312,0.10239999999998872,597.3188799999999,24.440108019401222
409.83360000000005,0.10240000000004557,583.7891099999999,24.16172820805664
409.93600000000004,0.10239999999998872,560.70913,23.67929749802557
410.0384,0.10239999999998872,583.34892,24.152617249482507
410.1408,0.10239999999998872,578.5476100000001,24.053016650723876
410.2432,0.10239999999998872,608.02309,24.658124219007416
410.3456,0.10239999999998872,548.87877,23.428161899730846
410.44800000000004,0.10240000000004557,553.78328,23.532600366300365
410.5504,0.10239999999998872,562.7867699999999,23.723127323352625
410.6528,0.10239999999998872,596.9318000000001,24.432187785787832
410.7552,0.10239999999998872,595.12595,24.395203421984412
410.85760000000005,0.10240000000004557,587.8508400000001,24.245635483525692
410.96000000000004,0.10239999999998872,552.5417500000001,23.50620662718679
411.0624,0.10239999999998872,620.52888,24.910417098073648
411.1648,0.10239999999998872,612.09346,24.740522629887995
411.2672,0.10239999999998872,544.57998,23.3362374859359
411.3696,0.10239999999998872,581.19351,24.10795532599146
411.47200000000004,0.10240000000004557,561.39157,23.693703171940008
411.5744,0.10239999999998872,601.59977,24.527530858200954
411.6768,0.10239999999998872,598.13348,24.456767570551918
411.7792,0.10239999999998872,588.09925,24.25075772012083
411.88160000000005,0.10240000000004557,529.10996,23.002390310574246
411.98400000000004,0.10239999999998872,531.5408299999999,23.055169268517634
412.0864,0.10239999999998872,571.03468,23.896331936094292
